name,total,exact1,transposed1,tonalTransped1,inverted1,augmented1,retrograded1,rotated1,trInverted1,trAugmented1,trRetrograded1,exact08,transposed08,tonalTransped08,inverted08,augmented08,retrograded08,rotated08,trInverted08,trAugmented08,trRetrograded08,exact06,transposed06,tonalTransped06,inverted06,augmented06,retrograded06,rotated06,trInverted06,trAugmented06,trRetrograded06,unclassified
DaarWasLaatstmaalEenRuiter-exp-pattern4,20,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00
DaarZouErEenMaagdjeVroegOpstaan-exp-pattern1,19,0.00,89.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53
DaarZouErEenMaagdjeVroegOpstaan-exp-pattern2,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
DaarZouErEenMaagdjeVroegOpstaan-exp-pattern3,11,81.82,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EenLindeboomStondInHetDal-exp-pattern1,12,16.67,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
EenLindeboomStondInHetDal-exp-pattern2,6,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67
EenLindeboomStondInHetDal-exp-pattern3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
EenSoudaanHadEenDochtertje-exp-pattern1,7,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,42.86,0.00,0.00,0.00,14.29,0.00,14.29
EenSoudaanHadEenDochtertje-exp-pattern2,11,27.27,0.00,36.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,18.18
EenSoudaanHadEenDochtertje-exp-pattern3,11,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.91
EenSoudaanHadEenDochtertje-exp-pattern4,14,14.29,0.00,64.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43
EenSoudaanHadEenDochtertje-exp-pattern5,11,36.36,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.45
EenSoudaanHadEenDochtertje-exp-pattern6,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00
EnErWarenEensTweeZoeteliefjes-exp-pattern1,27,44.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.15
EnErWarenEensTweeZoeteliefjes-exp-pattern2,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
EnErWarenEensTweeZoeteliefjes-exp-pattern3,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,21.43,0.00,0.00,0.00,0.00,0.00,57.14
ErReedErEensEenRuiter-exp-pattern1,31,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.39,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.94
ErReedErEensEenRuiter-exp-pattern2,17,76.47,11.76,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ErReedErEensEenRuiter-exp-pattern3,35,57.14,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.14
ErReedErEensEenRuiter-exp-pattern4,34,47.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,17.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.53
ErReedErEensEenRuiter-exp-pattern5,35,31.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57
ErReedErEensEenRuiter-exp-pattern6,36,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.22
ErWasEenHerderinnetje-exp-pattern1,19,10.53,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.95
ErWasEenHerderinnetje-exp-pattern2,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00
ErWasEenHerderinnetje-exp-pattern3,9,11.11,77.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
ErWasEenKoopmanRijkEnMachtig-exp-pattern1,11,9.09,0.00,36.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.55
ErWasEenKoopmanRijkEnMachtig-exp-pattern10,13,0.00,0.00,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,23.08,0.00,0.00,0.00,0.00,0.00,30.77
ErWasEenKoopmanRijkEnMachtig-exp-pattern11,12,8.33,0.00,83.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
ErWasEenKoopmanRijkEnMachtig-exp-pattern12,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.86
ErWasEenKoopmanRijkEnMachtig-exp-pattern2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00
ErWasEenKoopmanRijkEnMachtig-exp-pattern3,1,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ErWasEenKoopmanRijkEnMachtig-exp-pattern4,13,0.00,0.00,69.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.77
ErWasEenKoopmanRijkEnMachtig-exp-pattern5,11,9.09,0.00,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.64
ErWasEenKoopmanRijkEnMachtig-exp-pattern6,5,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ErWasEenKoopmanRijkEnMachtig-exp-pattern7,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
ErWasEenKoopmanRijkEnMachtig-exp-pattern8,14,0.00,0.00,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,50.00
ErWasEenKoopmanRijkEnMachtig-exp-pattern9,11,0.00,0.00,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,36.36,0.00,0.00,0.00,0.00,0.00,27.27
ErWasEenMeisjeVanZestienJaren-exp-pattern1,24,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.33
ErWasEenMeisjeVanZestienJaren-exp-pattern2,25,88.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
ErWasEenMeisjeVanZestienJaren-exp-pattern3,14,35.71,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
ErWoondeEenVrouwtjeAlOverHetBos-exp-pattern1,9,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.78
ErWoondeEenVrouwtjeAlOverHetBos-exp-pattern2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.14,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ErWoondeEenVrouwtjeAlOverHetBos-exp-pattern3,17,41.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.82
ErWoondeEenVrouwtjeAlOverHetBos-exp-pattern4,16,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75
FemmesVoulezVousEprouver-exp-pattern1,11,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.55
FemmesVoulezVousEprouver-exp-pattern2,11,27.27,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,27.27
FemmesVoulezVousEprouver-exp-pattern3,12,50.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,8.33
FemmesVoulezVousEprouver-exp-pattern4,12,41.67,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00
HeerHalewijn-exp-pattern1,13,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.92
HeerHalewijn-exp-pattern2,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00
HeerHalewijn-exp-pattern3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
HetVrouwtjeVanStavoren-exp-pattern1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.56,22.22,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HetVrouwtjeVanStavoren-exp-pattern2,8,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HetVrouwtjeVanStavoren-exp-pattern3,5,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HetVrouwtjeVanStavoren-exp-pattern4,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
HetWasLaatstOpEenZomerdag-exp-pattern1,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
HetWasLaatstOpEenZomerdag-exp-pattern2,14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00
HetWasLaatstOpEenZomerdag-exp-pattern3,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.75
HetWasOpEenDriekoningenavond-exp-pattern1,4,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
HetWasOpEenDriekoningenavond-exp-pattern2,12,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.33
HetWasOpEenDriekoningenavond-exp-pattern3,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18
IkKwamLaatstEensInDeStad-exp-pattern1,16,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25
IkKwamLaatstEensInDeStad-exp-pattern2,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.29
IkKwamLaatstEensInDeStad-exp-pattern3,14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57
IkKwamLaatstEensInDeStad-exp-pattern4,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71
IkKwamLaatstEensInDeStad-exp-pattern5,14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.86
KomLaatOnsNuZoStilNietZijn-exp-pattern1,17,76.47,5.88,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88
KomLaatOnsNuZoStilNietZijn-exp-pattern2,12,83.33,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KomLaatOnsNuZoStilNietZijn-exp-pattern3,16,75.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KomLaatOnsNuZoStilNietZijn-exp-pattern4,12,33.33,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.67
LieveSchipperVaarMeOver-exp-pattern1,17,41.18,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.06
LieveSchipperVaarMeOver-exp-pattern2,12,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
LieveSchipperVaarMeOver-exp-pattern3,8,25.00,37.50,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LieveSchipperVaarMeOver-exp-pattern5,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.11
OGodIkLeefInNood-exp-pattern1,12,25.00,41.67,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
OGodIkLeefInNood-exp-pattern2,14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.14
OGodIkLeefInNood-exp-pattern3,6,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00
SoldaatKwamUitDeOorlog-exp-pattern1,49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.31,4.08,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.33
VaarwelBruidjeSchoon-exp-pattern1,21,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.24
VaarwelBruidjeSchoon-exp-pattern2,15,20.00,33.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
